project_id,photo_location,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license,bounding_boxes,cluster_id_local
2008105,N01,b264b3a0-c843-4e2a-ad74-b82bfc543027,10010320.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/b264b3a0-c843-4e2a-ad74-b82bfc543027.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-01-10 13:47:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5443733333333333,0.3429,0.66096,0.38820999999999994]}""}",104
2008105,N01,24006cc1-1b9e-4dd6-9bdc-d6e50317007c,10020322.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/24006cc1-1b9e-4dd6-9bdc-d6e50317007c.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 07:08:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.50416,0.5874,0.6083200000000001,0.7053000000000001]}"",""{\""detectionBox\"":[0.45136000000000004,0.6414,0.49441066666666666,0.6898299999999999]}""}",105
2008105,N01,8432f3f0-fbd9-46e0-8e0f-78ab8833d6de,10010319.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/8432f3f0-fbd9-46e0-8e0f-78ab8833d6de.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-01-10 11:50:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4943466666666666,0.5709999999999998,0.534624,0.5959999999999999]}"",""{\""detectionBox\"":[0.3971733333333333,0,0.45272533333333337,0.02421]}"",""{\""detectionBox\"":[0.45413333333333333,0.6507,0.4888533333333333,0.6897599999999999]}"",""{\""detectionBox\"":[0.44165333333333323,0.6296,0.5194239999999999,0.65147]}"",""{\""detectionBox\"":[0.5305066666666666,0.8367,0.5832746666666665,0.88826]}""}",106
2008105,N01,095b6a27-0bb6-4c65-a5b6-b2d2b87f8031,10020324.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/095b6a27-0bb6-4c65-a5b6-b2d2b87f8031.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 07:13:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.28879999999999995,0.4484,0.43184,0.49683]}""}",107
2008105,N01,c4800985-6a56-4c56-88a7-de171311ebf1,10020329.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/c4800985-6a56-4c56-88a7-de171311ebf1.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 07:14:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4693866666666666,0.4062,0.5735466666666666,0.46948000000000006]}""}",108
2008105,N01,5f1e24a1-0ce9-462f-a71b-ffc850db0b3c,10020335.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/5f1e24a1-0ce9-462f-a71b-ffc850db0b3c.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 07:15:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4610666666666667,0.7631999999999999,0.5901333333333333,0.7991299999999999]}"",""{\""detectionBox\"":[0.45274666666666663,0.6492,0.49024,0.68982]}"",""{\""detectionBox\"":[0.53328,0.8335,0.5791040000000001,0.87178]}""}",109
2008105,N01,d9d51d64-2085-48bc-b3ef-9d49261e8f00,10020338.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/d9d51d64-2085-48bc-b3ef-9d49261e8f00.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 09:17:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5235733333333333,0.4882,0.5763413333333333,0.53585]}"",""{\""detectionBox\"":[0.4957333333333333,0.5725999999999999,0.5360106666666666,0.5944699999999999]}"",""{\""detectionBox\"":[0.5194133333333333,0.45150000000000007,0.5777386666666666,0.5218100000000001]}"",""{\""detectionBox\"":[0.45136000000000004,0.6296,0.5096853333333333,0.68819]}""}",110
2008105,N01,42908fea-4553-4bd8-91c0-4692341eb653,10020337.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/42908fea-4553-4bd8-91c0-4692341eb653.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 09:16:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.50416,0.33899999999999997,0.5930453333333333,0.4897]}"",""{\""detectionBox\"":[0.49712,0.5725999999999999,0.5346133333333333,0.5944699999999999]}""}",111
2008105,N01,d0e69c9a-52a5-4274-8e1e-4f3ea739d149,10020342.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/d0e69c9a-52a5-4274-8e1e-4f3ea739d149.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 09:18:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5110933333333333,0.5476,0.5902506666666666,0.7021999999999999]}"",""{\""detectionBox\"":[0.49850666666666665,0.5725999999999999,0.536,0.59603]}""}",112
2008105,N01,be76f625-d557-47c3-918f-b06a3179a311,10020344.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/be76f625-d557-47c3-918f-b06a3179a311.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 09:30:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5249599999999999,0.5,0.6610666666666666,0.6295999999999999]}"",""{\""detectionBox\"":[0.49712,0.5725999999999999,0.53184,0.5944699999999999]}""}",113
2008105,N01,dddf5b9b-a3c3-426a-bc20-24604282d35a,10020347.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/dddf5b9b-a3c3-426a-bc20-24604282d35a.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 10:07:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5471466666666667,0.4734,0.5999146666666667,0.53746]}"",""{\""detectionBox\"":[0.53328,0.5131999999999999,0.6054933333333333,0.6116299999999999]}"",""{\""detectionBox\"":[0.49712,0.5734,0.5346133333333333,0.59449]}""}",114
2008105,N01,5c1db8ff-424c-42f2-8946-0419f8de2dd0,10020349.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/5c1db8ff-424c-42f2-8946-0419f8de2dd0.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 10:23:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4943466666666666,0.725,0.5804479999999999,0.81484]}"",""{\""detectionBox\"":[0.45274666666666663,0.6281,0.5152426666666667,0.6944999999999999]}""}",115
2008105,N01,311d438d-4a09-4689-8092-ac0d815a3564,10020350.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/311d438d-4a09-4689-8092-ac0d815a3564.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 10:36:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4610666666666667,0,0.5457813333333333,0.05078]}""}",116
2008105,N01,3234a2d2-05e6-421e-a0bb-7d44b6c0c26c,10020352.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/3234a2d2-05e6-421e-a0bb-7d44b6c0c26c.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 10:54:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4679999999999999,0.1148,0.5457706666666666,0.23579999999999995]}""}",117
2008105,N01,a556c24a-8b2c-4355-b2e6-34e686df8c81,10020357.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/a556c24a-8b2c-4355-b2e6-34e686df8c81.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 11:30:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.55824,0.08671,0.6249066666666666,0.25460999999999995]}""}",118
2008105,N01,a815abc8-81c7-4e6e-b3c4-87817944d410,10020358.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/a815abc8-81c7-4e6e-b3c4-87817944d410.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 11:39:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4901866666666666,0.5148,0.6026133333333333,0.60073]}""}",119
2008105,N01,88f45592-ac27-4b1c-aa9c-b3f9280cd927,10020360.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/88f45592-ac27-4b1c-aa9c-b3f9280cd927.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 11:44:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4555199999999999,0.7538999999999999,0.5499626666666666,0.8148299999999998]}""}",120
2008105,N01,eaa97e4c-ea3a-416d-a08a-c2e0d97a22dd,10020362.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/eaa97e4c-ea3a-416d-a08a-c2e0d97a22dd.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 11:57:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5388266666666667,0.2632,0.6027093333333333,0.39209999999999995]}""}",121
2008105,N01,fffa0a84-2b39-4d62-8941-6ee177cac86b,10020364.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/fffa0a84-2b39-4d62-8941-6ee177cac86b.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 13:01:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5138666666666667,0.09999,0.6180266666666667,0.20699]}""}",122
2008105,N01,b81e3e37-9d6e-4036-b721-355e353bb663,10020370.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/b81e3e37-9d6e-4036-b721-355e353bb663.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 14:56:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.45968,0.20780000000000004,0.5249493333333334,0.27498000000000006]}""}",123
2008105,N01,4a74705c-9848-4436-a19b-2f23c698a6f5,10020374.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/4a74705c-9848-4436-a19b-2f23c698a6f5.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 15:50:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.49296,0.07421,0.576288,0.19061]}""}",124
2008105,N01,1ca80036-1173-49a8-bd45-fb53c70c7105,10020383.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/1ca80036-1173-49a8-bd45-fb53c70c7105.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 17:30:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5346666666666666,0.2039,0.5971626666666666,0.33899999999999997]}""}",125
2008105,N01,fc02ac1f-0252-4409-b142-b14856194df2,10020386.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/fc02ac1f-0252-4409-b142-b14856194df2.JPG,0,Katherine Weiss,990ae9dd-7a59-4344-afcb-1b7b21368000,Mammalia,Primates,Hominidae,Homo,sapiens,Human,,2024-02-10 17:46:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0,0.2609,0.6902400000000001,0.5499]}""}",126
2008105,N01,1c7c41c9-0b3a-4a62-8012-40207da363f4,10030388.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/1c7c41c9-0b3a-4a62-8012-40207da363f4.JPG,0,Katherine Weiss,990ae9dd-7a59-4344-afcb-1b7b21368000,Mammalia,Primates,Hominidae,Homo,sapiens,Human,,2024-03-10 08:10:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.001386666666666672,0,0.9485866666666668,0.3195]}""}",127
2008105,N01,4f2fc209-18b3-4b24-b785-f533c5b0706f,10030390.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/4f2fc209-18b3-4b24-b785-f533c5b0706f.JPG,0,Katherine Weiss,990ae9dd-7a59-4344-afcb-1b7b21368000,Mammalia,Primates,Hominidae,Homo,sapiens,Human,,2024-03-10 18:48:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.001386666666666672,0.214,0.61664,0.41400000000000003]}""}",128
2008105,N01,4c71fe69-dab9-443d-ae2e-96a91aa6715b,10020384.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/4c71fe69-dab9-443d-ae2e-96a91aa6715b.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-02-10 17:32:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5277333333333334,0.08281,0.6193919999999999,0.20151]}""}",129
2008105,N01,a4504af9-d672-464e-87dc-bcdbb163e8a8,10040393.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/a4504af9-d672-464e-87dc-bcdbb163e8a8.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 07:48:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5221866666666668,0.2609,0.5666240000000001,0.3835]}"",""{\""detectionBox\"":[0.3346666666666666,0.4679,0.41105066666666656,0.50383]}""}",130
2008105,N01,b2c399f6-a728-4eca-8e30-79e65cb65f86,10040398.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/b2c399f6-a728-4eca-8e30-79e65cb65f86.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 07:56:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4361066666666667,0.09921,0.4874879999999999,0.20701000000000003]}""}",131
2008105,N01,9f23768c-c92f-4b30-a317-47d53bad3e5c,10040395.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/9f23768c-c92f-4b30-a317-47d53bad3e5c.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 07:49:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5846933333333333,0.4499000000000001,0.69024,0.5670000000000001]}""}",132
2008105,N01,1d70d192-3a5f-417b-8640-19f4f85a3546,10040396.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/1d70d192-3a5f-417b-8640-19f4f85a3546.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 07:54:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4333333333333333,0.35780000000000006,0.5443733333333333,0.4492]}""}",133
2008105,N01,6c0640f3-e931-4fa8-9cd3-8f645e745689,10040408.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/6c0640f3-e931-4fa8-9cd3-8f645e745689.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 07:57:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5180266666666666,0.6367,0.6346133333333334,0.70857]}""}",134
2008105,N01,a6274ba0-5cdd-447c-abdc-46f875f0344e,10040411.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/a6274ba0-5cdd-447c-abdc-46f875f0344e.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 08:13:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.3930133333333333,0.24140000000000003,0.45968,0.27108000000000004]}""}",135
2008105,N01,6e38fefd-fc0c-4fd6-994a-eb87b8ddb314,10040415.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/6e38fefd-fc0c-4fd6-994a-eb87b8ddb314.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 08:15:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5207999999999999,0.1968,0.6346133333333334,0.28195]}""}",136
2008105,N01,99bf2d9c-1dcd-43b5-80b7-0328a72e6870,10040412.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/99bf2d9c-1dcd-43b5-80b7-0328a72e6870.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 08:14:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.43184000000000006,0.4679,0.48183466666666674,0.50383]}""}",137
2008105,N01,639621f9-41e7-4d2f-b015-70ca08d73933,10040417.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/639621f9-41e7-4d2f-b015-70ca08d73933.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 08:27:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.35962666666666665,0.41950000000000004,0.4845333333333333,0.46012000000000003]}"",""{\""detectionBox\"":[0.3346666666666666,0.4734,0.4054933333333333,0.50308]}""}",138
2008105,N01,e96d1998-24f4-487f-8867-f6d5b2d4da1e,10040423.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/e96d1998-24f4-487f-8867-f6d5b2d4da1e.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 09:09:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.50416,0.6273,0.587488,0.7686999999999999]}""}",139
2008105,N01,73cd996e-ee57-4f56-bc00-7472e7277785,10040420.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/73cd996e-ee57-4f56-bc00-7472e7277785.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 08:42:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5152533333333333,0.6742,0.5971946666666667,0.74451]}""}",140
2008105,N01,63ffb685-a167-48fd-a3c1-37ccf4ea97e3,10040424.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/63ffb685-a167-48fd-a3c1-37ccf4ea97e3.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 09:10:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5235733333333333,0.48200000000000004,0.622176,0.5523100000000001]}""}",141
2008105,N01,f0cc92e3-774f-4b61-b925-5a5b91c46f18,10040426.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/f0cc92e3-774f-4b61-b925-5a5b91c46f18.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 09:13:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4707733333333334,0.7241999999999998,0.5554880000000001,0.81404]}""}",142
2008105,N01,ee7a9b35-b0f6-45cf-bf97-94d1d1178359,10040428.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/ee7a9b35-b0f6-45cf-bf97-94d1d1178359.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 09:14:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.36944,0.4312,0.4832533333333333,0.5100999999999999]}""}",143
2008105,N01,5acb6395-6883-4de8-8e73-1d149184a75b,10040433.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/5acb6395-6883-4de8-8e73-1d149184a75b.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 09:16:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5388266666666667,0.47489999999999993,0.6027093333333333,0.5303599999999999]}"",""{\""detectionBox\"":[0.5069333333333332,0.5289,0.5888746666666665,0.5820200000000001]}"",""{\""detectionBox\"":[0.5055466666666666,0.4734,0.601376,0.5827]}""}",144
2008105,N01,58aab3fb-4ad9-4b2a-b49a-b2057dd7a126,10040434.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/58aab3fb-4ad9-4b2a-b49a-b2057dd7a126.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 10:35:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4832533333333333,0.4679,0.5735253333333332,0.5468]}""}",145
2008105,N01,2837d5ff-727c-4005-82d3-def72d3d9603,10040430.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/2837d5ff-727c-4005-82d3-def72d3d9603.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-04-10 09:15:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5138666666666667,0.36319999999999997,0.6166400000000001,0.4131999999999999]}""}",146
2008105,N01,9e91db98-d54e-4582-8c2f-05b3805c3590,10040436.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/9e91db98-d54e-4582-8c2f-05b3805c3590.JPG,0,Katherine Weiss,ac0e8ba7-7261-4d17-8645-11ed3d02165a,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red Fox,,2024-04-10 22:34:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4207466666666667,0.08281,0.6457066666666668,0.39681000000000005]}""}",147
2008105,N01,06e5247a-4825-4401-ac51-ecef4ab42125,10050438.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/06e5247a-4825-4401-ac51-ecef4ab42125.JPG,0,Katherine Weiss,667a4650-a141-4c4e-844e-58cdeaeb4ae1,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,,2024-05-10 00:47:00,1,,,,,,,False,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5208,0.5726000000000001,0.6166293333333334,0.6319700000000001]}""}",148
2008105,N01,f7220f90-60a3-4bb6-bd0c-45f06cb681fc,10050448.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322482/prod/directUpload/f7220f90-60a3-4bb6-bd0c-45f06cb681fc.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,2024-05-10 18:00:00,1,,,,,,,False,,,CC-BY-NC,,149
