project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license,bounding_boxes
2008105,01_10.08.24_FT_N02,55518f65-1bcc-4679-b4c0-f60d96f38940,09230622.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/55518f65-1bcc-4679-b4c0-f60d96f38940.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:44,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5346666666666667,0.3914,0.94992,0.8562000000000001]}"",""{\""detectionBox\"":[0.43472,0.0007812000000000001,0.80688,0.09921120000000001]}""}"
2008105,01_10.08.24_FT_N02,e08c89f6-8302-486d-86f7-2e39d4eb92fb,09230621.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/e08c89f6-8302-486d-86f7-2e39d4eb92fb.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:44,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5346666666666667,0.39210000000000006,0.94992,0.8561000000000001]}"",""{\""detectionBox\"":[0.43333333333333335,0,0.8179733333333332,0.1007]}""}"
2008105,01_10.08.24_FT_N02,9636cc02-8ace-4e76-a30b-fbfcb55a600e,09230623.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/9636cc02-8ace-4e76-a30b-fbfcb55a600e.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:45,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.47216,0.3992,0.9485333333333332,0.7937]}"",""{\""detectionBox\"":[0.43333333333333335,0,0.7888533333333334,0.09687000000000001]}""}"
2008105,01_10.08.24_FT_N02,959b8f8e-bcf5-42ae-ad54-010e034a6105,09230625.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/959b8f8e-bcf5-42ae-ad54-010e034a6105.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:45,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5152533333333333,0.2781,0.9485333333333332,0.7382]}"",""{\""detectionBox\"":[0.43888000000000005,0,0.8151999999999999,0.09218]}""}"
2008105,01_10.08.24_FT_N02,34ee6904-e377-4dc3-ab47-f8e753e378fb,09230626.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/34ee6904-e377-4dc3-ab47-f8e753e378fb.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:45,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4985066666666667,0.2632,0.9484266666666668,0.7092]}"",""{\""detectionBox\"":[0.43610666666666664,0,0.8082666666666667,0.08984000000000002]}""}"
2008105,01_10.08.24_FT_N02,e8a69e58-bf6d-4683-ab41-606b4c47f7bb,09230624.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/e8a69e58-bf6d-4683-ab41-606b4c47f7bb.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:45,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4541333333333334,0.40780000000000005,0.9485333333333332,0.7945]}"",""{\""detectionBox\"":[0.43322666666666665,0,0.7859733333333334,0.09531]}""}"
2008105,01_10.08.24_FT_N02,78ac3a03-d413-46dd-8c2c-6c4644d1be44,09230628.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/78ac3a03-d413-46dd-8c2c-6c4644d1be44.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:45,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.3999466666666666,0.04843000000000001,0.9485333333333332,0.4499300000000001]}""}"
2008105,01_10.08.24_FT_N02,b8719327-5cfc-4ad8-bfd0-b2b3e64da0c0,09230627.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/b8719327-5cfc-4ad8-bfd0-b2b3e64da0c0.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:45,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4221333333333333,0.05312,0.9484266666666665,0.48432000000000003]}""}"
2008105,01_10.08.24_FT_N02,b43f3afb-2396-414d-8ff4-32200f6bc2e7,09230629.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/b43f3afb-2396-414d-8ff4-32200f6bc2e7.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:46,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.34437333333333336,0.08671,0.9457599999999999,0.42491000000000007]}""}"
2008105,01_10.08.24_FT_N02,26ffd051-3d3c-41f2-801e-4004498939d0,09230630.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/26ffd051-3d3c-41f2-801e-4004498939d0.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:46,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.33882666666666666,0.07265,0.9485333333333332,0.42654999999999993]}""}"
2008105,01_10.08.24_FT_N02,f4acc637-d534-4e9c-aa02-50094ae272cc,09230632.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/f4acc637-d534-4e9c-aa02-50094ae272cc.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:46,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.36944000000000005,0.0007812000000000001,0.9485333333333335,0.33358119999999997]}""}"
2008105,01_10.08.24_FT_N02,b4968c74-553b-4806-a02b-f192a6b1f6cb,09230631.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/b4968c74-553b-4806-a02b-f192a6b1f6cb.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:46,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.37221333333333334,0.0007812000000000001,0.9485333333333332,0.33358119999999997]}""}"
2008105,01_10.08.24_FT_N02,cc9b8d43-c48a-4a04-aa33-02833268af51,09230634.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/cc9b8d43-c48a-4a04-aa33-02833268af51.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:47,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.36944000000000005,0.0007812000000000001,0.9485333333333335,0.3405811999999999]}""}"
2008105,01_10.08.24_FT_N02,583e81f7-0af1-4296-9616-9298097fdf0c,09230633.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/583e81f7-0af1-4296-9616-9298097fdf0c.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:47,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.3680533333333334,0.0007812000000000001,0.9485333333333332,0.34218119999999996]}""}"
2008105,01_10.08.24_FT_N02,193bae65-9953-44e3-9947-4208dd8f6fd3,09230635.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/193bae65-9953-44e3-9947-4208dd8f6fd3.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:47,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.25968,0.0007812000000000001,0.9485333333333335,0.2803812]}""}"
2008105,01_10.08.24_FT_N02,5ffcf62d-6484-4f0d-b31c-f0bdd530ce9f,09230636.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/5ffcf62d-6484-4f0d-b31c-f0bdd530ce9f.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/23/2024 5:47,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.23045333333333334,0.0007812000000000001,0.9442666666666668,0.19758119999999998]}""}"
2008105,01_10.08.24_FT_N02,e5864cc4-782d-4b2e-a9a3-0923fa0c9150,09240639.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/e5864cc4-782d-4b2e-a9a3-0923fa0c9150.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.1624,0.0007812000000000001,0.9484266666666668,0.3624812]}""}"
2008105,01_10.08.24_FT_N02,a9d56160-9f55-492e-a222-1b880815f41d,09230638.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/a9d56160-9f55-492e-a222-1b880815f41d.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,9/23/2024 12:19,1,,,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5194133333333333,0.48200000000000004,0.562464,0.5616800000000001]}""}"
2008105,01_10.08.24_FT_N02,dcb83181-43e3-4dc4-b472-8529b4e4ee68,09230637.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/dcb83181-43e3-4dc4-b472-8529b4e4ee68.JPG,0,Katherine Weiss,86f5b978-4f30-40cc-bd08-be9e3fba27a0,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel,,9/23/2024 12:19,1,,,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5207999999999999,0.4812,0.5638506666666667,0.5655700000000001]}""}"
2008105,01_10.08.24_FT_N02,3c99d203-d20a-4812-8336-88c333780c9f,09240640.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/3c99d203-d20a-4812-8336-88c333780c9f.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.16517333333333334,0.0007812000000000001,0.9484266666666665,0.42808120000000005]}""}"
2008105,01_10.08.24_FT_N02,d7cf0d62-26cf-411d-bf29-7b88db9fd2ef,09240641.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/d7cf0d62-26cf-411d-bf29-7b88db9fd2ef.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.10693333333333335,0.0015620000000000002,0.9471466666666667,0.5710620000000001]}""}"
2008105,01_10.08.24_FT_N02,6d586953-c97f-42d3-9bbd-7a69f2d3132d,09240643.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/6d586953-c97f-42d3-9bbd-7a69f2d3132d.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.15546666666666664,0.0007812000000000001,0.9484266666666666,0.6717812000000003]}""}"
2008105,01_10.08.24_FT_N02,f070f790-87b4-4ccd-8209-c84c9e1e7e74,09240642.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/f070f790-87b4-4ccd-8209-c84c9e1e7e74.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.12357333333333335,0.0015620000000000002,0.9485333333333333,0.5241619999999999]}""}"
2008105,01_10.08.24_FT_N02,ca17a5e8-c537-4b76-ad00-81e3eb798739,09240645.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/ca17a5e8-c537-4b76-ad00-81e3eb798739.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.14021333333333336,0,0.9485333333333335,0.821]}""}"
2008105,01_10.08.24_FT_N02,dfa66cf9-0e28-4304-99f9-359557394b7d,09240644.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/dfa66cf9-0e28-4304-99f9-359557394b7d.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.15824000000000002,0.0007812000000000001,0.9484266666666668,0.6733812000000001]}""}"
2008105,01_10.08.24_FT_N02,9f441050-131d-4c10-a2a4-e7eb9bc83744,09240646.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/9f441050-131d-4c10-a2a4-e7eb9bc83744.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.14021333333333336,0.0007812000000000001,0.9471466666666668,0.7780812]}""}"
2008105,01_10.08.24_FT_N02,ca758311-3503-48dc-90f1-cc115f5616b2,09240647.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/ca758311-3503-48dc-90f1-cc115f5616b2.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.15408,0.09843000000000002,0.9484266666666668,0.80383]}""}"
2008105,01_10.08.24_FT_N02,6b12c99b-5ee5-45cb-a98c-98927c985f52,09240650.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/6b12c99b-5ee5-45cb-a98c-98927c985f52.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.2249066666666667,0.43899999999999995,0.9484266666666668,0.9998999999999999]}""}"
2008105,01_10.08.24_FT_N02,bc7f87f6-386f-4cfb-a45f-5684f617f7fe,09240648.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/bc7f87f6-386f-4cfb-a45f-5684f617f7fe.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.15546666666666664,0.08984000000000002,0.94704,0.8327400000000001]}""}"
2008105,01_10.08.24_FT_N02,eb1efdd6-2992-4f8f-bd11-01dcb7cf407c,09240649.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/eb1efdd6-2992-4f8f-bd11-01dcb7cf407c.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:23,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.20688,0.42260000000000003,0.9485333333333332,0.9999]}""}"
2008105,01_10.08.24_FT_N02,95b3ec86-00eb-4b09-a942-87fe182fa5bc,09240652.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/95b3ec86-00eb-4b09-a942-87fe182fa5bc.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:24,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.2582933333333333,0.45230000000000004,0.9485333333333332,0.9998999999999999]}""}"
2008105,01_10.08.24_FT_N02,230167d9-dd20-43bb-bf84-5815fec8988e,09240651.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/230167d9-dd20-43bb-bf84-5815fec8988e.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 0:24,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.27216,0.43040000000000006,0.9485333333333332,0.9999]}""}"
2008105,01_10.08.24_FT_N02,83072ffb-baab-4d57-a6ec-9206b4d6993f,09240653.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/83072ffb-baab-4d57-a6ec-9206b4d6993f.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:00,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5027733333333334,0.21090000000000003,0.9485333333333332,0.5398000000000001]}"",""{\""detectionBox\"":[0.60272,0.8421000000000001,0.9485333333333332,0.9678]}""}"
2008105,01_10.08.24_FT_N02,3ad0a6b4-306c-469d-ac95-0d04b7501c19,09240655.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/3ad0a6b4-306c-469d-ac95-0d04b7501c19.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:00,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.3651733333333334,0.21949999999999997,0.9484266666666665,0.5179]}"",""{\""detectionBox\"":[0.6262933333333334,0.8617000000000002,0.9484266666666666,0.9999000000000001]}""}"
2008105,01_10.08.24_FT_N02,1ca97854-b366-4a34-89aa-ba1cb8c59796,09240654.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/1ca97854-b366-4a34-89aa-ba1cb8c59796.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:00,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5013866666666666,0.2226,0.9485333333333332,0.5374000000000001]}"",""{\""detectionBox\"":[0.60272,0.8421000000000001,0.9485333333333332,0.9678]}""}"
2008105,01_10.08.24_FT_N02,2e7a5305-853b-48d6-8607-fe69f2431b9f,09240656.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/2e7a5305-853b-48d6-8607-fe69f2431b9f.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:00,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.3791466666666667,0.1578,0.9485333333333332,0.5218]}"",""{\""detectionBox\"":[0.6082666666666667,0.8624,0.9485333333333333,0.9999]}""}"
2008105,01_10.08.24_FT_N02,0db90c52-c154-4186-ba63-a8d6eb2bff92,09240658.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/0db90c52-c154-4186-ba63-a8d6eb2bff92.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:00,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.60272,0.5703000000000001,0.9485333333333332,0.9577000000000002]}"",""{\""detectionBox\"":[0.4569066666666667,0,0.9485333333333332,0.38980000000000004]}""}"
2008105,01_10.08.24_FT_N02,b6310cad-2a29-4b5e-9937-3e80f019d2c9,09240657.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/b6310cad-2a29-4b5e-9937-3e80f019d2c9.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:00,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.49296000000000006,0.03046,0.9484266666666665,0.45616000000000007]}"",""{\""detectionBox\"":[0.5999466666666667,0.5828,0.9485333333333333,0.9656]}""}"
2008105,01_10.08.24_FT_N02,8805327e-4b7b-4935-99a4-4f284db81b7d,09240659.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/8805327e-4b7b-4935-99a4-4f284db81b7d.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:01,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5957866666666667,0.5562,0.9485333333333332,0.9257000000000001]}"",""{\""detectionBox\"":[0.39440000000000003,0.0007812000000000001,0.9402133333333336,0.15388120000000002]}""}"
2008105,01_10.08.24_FT_N02,c21b0a09-bbaa-40d4-85d5-123149eaeade,09240661.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/c21b0a09-bbaa-40d4-85d5-123149eaeade.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:01,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5277333333333334,0.30460000000000004,0.9485333333333332,0.6991]}""}"
2008105,01_10.08.24_FT_N02,4771bf7b-e74a-4cf9-be1a-44c58c10b005,09240660.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/4771bf7b-e74a-4cf9-be1a-44c58c10b005.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:01,2,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.5944,0.5437,0.9485333333333332,0.9226000000000001]}"",""{\""detectionBox\"":[0.39440000000000003,0.0007812000000000001,0.9360533333333334,0.15468120000000002]}""}"
2008105,01_10.08.24_FT_N02,13b5b990-1352-4da7-82bb-cd25c4a57b2c,09240662.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/13b5b990-1352-4da7-82bb-cd25c4a57b2c.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:01,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.52912,0.2796,0.9485333333333332,0.6835]}""}"
2008105,01_10.08.24_FT_N02,b9a07df7-b939-48b8-a5f7-da36036f6002,09240664.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/b9a07df7-b939-48b8-a5f7-da36036f6002.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:02,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.42629333333333336,0.005468,0.9484266666666665,0.518668]}""}"
2008105,01_10.08.24_FT_N02,c77689f2-6e0c-4540-89b8-699300e905ab,09240663.JPG,gs://145625598251_2008105_438_fern_tor__main/deployment/2322664/prod/directUpload/c77689f2-6e0c-4540-89b8-699300e905ab.JPG,0,Katherine Weiss,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,,9/24/2024 1:02,1,adult,female,,,,,FALSE,,,CC-BY-NC,"{""{\""detectionBox\"":[0.4998933333333334,0.1539,0.9484266666666666,0.589]}""}"
